Platform,,Meta,Meta,Meta,Meta,Meta,Meta,LMS,FFH Sheet,FFH Sheet,Fornula,Fornula,FFH Sheet,Formula,Formula,Formula,Formula,FFH Sheet
Platform,Type,Account,Date,Campaign,Ad Name,Spends,Pannel_Lead,Lead_LMS,FFH,Adm,CPL Pannel,CPL LMS,Invoicing_Var,CAC FFH,CAC Adm,CAC / ARPU,Lead Dup,Total_Var
Meta Ads,,FaceBook_University_Admit,2026-03-20,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 03)_ 1.1,158.81,,,0,0,159,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-20,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 03)_ 1.2,639.44,3,3,0,0,213,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-20,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1,520.32,2,,0,0,260,2,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2026-03-20,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.2,3.22,,,0,0,3,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-20,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1 – Copy,4.06,,,0,0,4,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-20,F_UA1_FEB_MBA_Aryan v1.5,F_UA1_FEB_MBA_Aryan v1.5 C1.1,8.4,,,0,0,8,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-20,F_UA1_FEB_MBA_Aryan v1.5,F_UA1_FEB_MBA_Aryan v1.5 C1.3,1228.28,7,7,0,0,175,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-20,F_UA1_MBADeadline_Aryan v1.5,F_UA1_MBADeadline_Aryan v1.5 C01,415.85,1,,0,0,416,1,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2026-03-20,F_UA1_MBADeadline_Aryan v1.5,F_UA1_MBADeadline_Aryan v1.5 C04,93.85,1,1,0,0,94,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-20,F_UA1_MBADeadline_Aryan v1.5,F_UA1_MBADeadline_Aryan v1.5 C05,131.72,2,2,0,0,66,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-20,Galgotias_Lead_2026,Galgotias_Leads_2026_P_Ad_01,1305.49,14,14,1,1,93,1,16500,1305.49,1305.49,7.91%,0%,33000
Meta Ads,,FaceBook_Degreefyd_B,2026-03-20,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,667.75,13,11,0,0,51,1,0,-,-,-,15%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-20,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Delhi_NCR_Ad01,514.36,23,21,2,2,22,1,46042.5,257.18,257.18,1.12%,9%,59167.5
Meta Ads,,FaceBook_Degreefyd_B,2026-03-20,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Rest_Ad01,730.41,25,24,0,0,29,1,0,-,-,-,4%,0
Google Ads,Brand,EP_Partner_Amity_Online_DFYD,2026-03-20,Amity_Online_Admission_COS,23492797149,1434.61,2,2,0,0,717,1,0,-,-,-,0%,0
Google Ads,Brand,EP_Partner_Amity_Online_DFYD,2026-03-20,Amity_Online_Admission_TAN,23610318125,1082.93,6,6,0,0,180,1,0,-,-,-,0%,0
Google Ads,Brand,EP_Partner_Amity_Online_DFYD,2026-03-20,Amity_Online_Admission_MBA,23659350616,1071.87,0,,0,0,1072,0,0,-,-,-,0%,0
Google Ads,DSA,Core_Online_DSA,2026-03-20,DSA_Admission_Core_Online_Colleges_Courses,23500139647,47.57,0.99,,0,0,48,1,0,-,-,-,100%,0
Google Ads,Brand,EP_Partner_LPU_Online_DFYD,2026-03-20,LPU_Online_Delta,23512571403,1943.05,3,3,0,0,648,1,0,-,-,-,0%,0
Google Ads,Brand,Amity_Partner_001,2026-03-20,Partner_Amity_Online_2026,23228113322,3167.1,8,7,1,0,396,1,0,3167.1,-,-,13%,0
Google Ads,Brand,EP_CU_Online_DFYD,2026-03-20,CU_Online_Admission_Delta,23502437890,1852.53,2.83,2,0,0,655,1,0,-,-,-,29%,0
Google Ads,DSA,Degreefyd_Generic_Regular,2026-03-20,DSA_Admission_Online_Distance,23349276370,2589.01,88.95,84,0,0,29,1,0,-,-,-,6%,0
Meta Ads,,FaceBook_University_Admit,2026-03-21,F_UA01_{UG All Colleges V02.1},F_UA01_{UG All Colleges V02}{INT01}_C04,1362.85,12,9,0,0,114,1,0,-,-,-,25%,0
Meta Ads,,FaceBook_University_Admit,2026-03-21,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 01)_ 1.4,885.88,9,8,1,1,98,1,38500,885.88,885.88,2.30%,11%,38500
Meta Ads,,FaceBook_University_Admit,2026-03-21,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.4,137.42,3,3,0,0,46,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-21,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.1,1330.33,13,13,0,0,102,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-21,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 03)_ 1.1,304.36,1,1,0,0,304,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-21,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 03)_ 1.2,876.5,2,,0,0,438,2,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2026-03-21,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1,497.29,3,2,0,0,166,2,0,-,-,-,33%,0
Meta Ads,,FaceBook_University_Admit,2026-03-21,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.2,83.7,,,0,0,84,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-21,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1 – Copy,21.07,,,0,0,21,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-21,F_UA1_FEB_MBA_Aryan v1.5,F_UA1_FEB_MBA_Aryan v1.5 C1.1,15.31,,,0,0,15,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-21,F_UA1_FEB_MBA_Aryan v1.5,F_UA1_FEB_MBA_Aryan v1.5 C1.3,1514.88,12,11,0,0,126,1,0,-,-,-,8%,0
Meta Ads,,FaceBook_University_Admit,2026-03-21,F_UA1_MBADeadline_Aryan v1.5,F_UA1_MBADeadline_Aryan v1.5 C04,1262.99,9,9,0,0,140,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-21,F_UA1_MBADeadline_Aryan v1.5,F_UA1_MBADeadline_Aryan v1.5 C05,83.93,,,0,0,84,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-22,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 01)_ 1.4,1214.63,9,10,2,1,135,1,26031.25,607.315,1214.63,4.67%,-11%,52062.5
Meta Ads,,FaceBook_University_Admit,2026-03-22,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.4,511.46,3,3,0,0,170,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-22,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.1,1072.51,12,12,0,0,89,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-22,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 03)_ 1.1,748.56,2,2,0,0,374,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-22,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 03)_ 1.2,507.1,1,1,0,0,507,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-22,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.2,397.77,1,1,0,0,398,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-22,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1 – Copy,46.6,,,0,0,47,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-22,F_UA1_FEB_MBA_Aryan v1.5,F_UA1_FEB_MBA_Aryan v1.5 C1.1,5.29,,,0,0,5,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-22,F_UA1_FEB_MBA_Aryan v1.5,F_UA1_FEB_MBA_Aryan v1.5 C1.3,1558.68,16,10,0,0,97,2,0,-,-,-,38%,0
Meta Ads,,FaceBook_University_Admit,2026-03-22,F_UA1_MBADeadline_Aryan v1.5,F_UA1_MBADeadline_Aryan v1.5 C04,1060.31,7,7,0,0,151,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-22,F_UA1_MBADeadline_Aryan v1.5,F_UA1_MBADeadline_Aryan v1.5 C05,17.61,,,0,0,18,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-22,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 04)_ 1.1,965.52,4,3,0,0,241,1,0,-,-,-,25%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-21,Galgotias_Lead_2026,Galgotias_Leads_2026_P_Ad_01,1239.4,9,9,1,1,138,1,26031.25,1239.4,1239.4,4.76%,0%,52062.5
Meta Ads,,FaceBook_Degreefyd_B,2026-03-21,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,629.48,11,10,0,0,57,1,0,-,-,-,9%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-21,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Delhi_NCR_Ad01,480.21,10,10,1,0,48,1,0,480.21,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-21,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Rest_Ad01,630.24,21,19,1,1,30,1,47250,630.24,630.24,1.33%,10%,47250
Meta Ads,,FaceBook_Degreefyd_B,2026-03-22,Galgotias_Lead_2026,Galgotias_Leads_2026_P_Ad_01,1482.13,20,18,2,0,74,1,0,741.065,-,-,10%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-22,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,769.37,7,7,0,0,110,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-22,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Delhi_NCR_Ad01,612.27,16,14,0,0,38,1,0,-,-,-,13%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-22,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Rest_Ad01,829.8,29,27,0,0,29,1,0,-,-,-,7%,0
Google Ads,Brand,EP_CU_Online_DFYD,2026-03-21,CU_Online_Admission_Delta,23502437890,1134.68,2.17,1,0,0,523,2,0,-,-,-,54%,0
Google Ads,DSA,Degreefyd_Generic_Regular,2026-03-21,DSA_Admission_Online_Distance,23349276370,1892.68,66.97,61,2,1,28,1,39900,946.34,1892.68,4.74%,9%,39900
Google Ads,Brand,Amity_Partner_001,2026-03-21,Partner_Amity_Online_2026,23228113322,2480.25,8,5,1,0,310,2,0,2480.25,-,-,38%,0
Google Ads,DSA,Core_Online_DSA,2026-03-21,DSA_Admission_Core_Online_Colleges_Courses,23500139647,93.81,1,1,0,0,94,1,0,-,-,-,0%,0
Google Ads,Brand,EP_Partner_LPU_Online_DFYD,2026-03-21,LPU_Online_Delta,23512571403,829.34,0,,0,0,829,0,0,-,-,-,0%,0
Google Ads,Brand,EP_Partner_Amity_Online_DFYD,2026-03-21,Amity_Online_Admission_COS,23492797149,1451.15,3,2,0,0,484,2,0,-,-,-,33%,0
Google Ads,Brand,EP_Partner_Amity_Online_DFYD,2026-03-21,Amity_Online_Admission_TAN,23610318125,1172.86,4,3,0,0,293,1,0,-,-,-,25%,0
Google Ads,Brand,EP_Partner_Amity_Online_DFYD,2026-03-21,Amity_Online_Admission_MBA,23659350616,726.42,1,1,0,0,726,1,0,-,-,-,0%,0
Google Ads,DSA,Degreefyd_Generic_Regular,2026-03-22,DSA_Admission_Online_Distance,23349276370,1859.07,67.99,61,0,0,27,1,0,-,-,-,10%,0
Google Ads,Brand,Amity_Partner_001,2026-03-22,Partner_Amity_Online_2026,23228113322,2858.76,14,14,0,0,204,1,0,-,-,-,0%,0
Google Ads,DSA,Core_Online_DSA,2026-03-22,DSA_Admission_Core_Online_Colleges_Courses,23500139647,112.63,0.99,,0,0,114,1,0,-,-,-,100%,0
Google Ads,Brand,EP_Partner_Amity_Online_DFYD,2026-03-22,Amity_Online_Admission_MBA,23659350616,974.82,1,1,0,0,975,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-23,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 01)_ 1.4,1464.64,8,7,0,0,183,1,0,-,-,-,13%,0
Meta Ads,,FaceBook_University_Admit,2026-03-23,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.4,194.82,2,2,0,0,97,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-23,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.1,2105.39,21,19,0,0,100,1,0,-,-,-,10%,0
Meta Ads,,FaceBook_University_Admit,2026-03-23,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 03)_ 1.1,714.87,,,0,0,715,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-23,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 03)_ 1.2,573.24,1,1,0,0,573,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-23,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.2,489.97,,,0,0,490,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-23,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1 – Copy,142.99,,,0,0,143,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-23,F_UA1_FEB_MBA_Aryan v1.5,F_UA1_FEB_MBA_Aryan v1.5 C1.1,9.4,,,0,0,9,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-23,F_UA1_FEB_MBA_Aryan v1.5,F_UA1_FEB_MBA_Aryan v1.5 C1.3,2143.09,19,15,2,1,113,1,19250,1071.545,2143.09,11.13%,21%,38500
Meta Ads,,FaceBook_University_Admit,2026-03-23,F_UA1_MBADeadline_Aryan v1.5,F_UA1_MBADeadline_Aryan v1.5 C04,1049.36,7,6,1,1,150,1,19250,1049.36,1049.36,5.45%,14%,38500
Meta Ads,,FaceBook_University_Admit,2026-03-23,F_UA1_MBADeadline_Aryan v1.5,F_UA1_MBADeadline_Aryan v1.5 C05,2.81,,,0,0,3,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-23,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 04)_ 1.1,1093.99,7,7,0,0,156,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-23,Galgotias_Lead_2026,Galgotias_Leads_2026_P_Ad_01,1444.93,15,15,1,1,96,1,19250,1444.93,1444.93,7.51%,0%,38500
Meta Ads,,FaceBook_Degreefyd_B,2026-03-23,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,759.73,20,19,0,0,38,1,0,-,-,-,5%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-23,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Delhi_NCR_Ad01,559.04,13,13,0,0,43,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-23,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Rest_Ad01,734.77,26,26,0,0,28,1,0,-,-,-,0%,0
Google Ads,Brand,Amity_Partner_001,2026-03-23,Partner_Amity_Online_2026,23228113322,3512.44,15,11,0,0,234,1,0,-,-,-,27%,0
Google Ads,DSA,Degreefyd_Generic_Regular,2026-03-23,DSA_Admission_Online_Distance,23349276370,2552.34,70.98,65,0,0,36,1,0,-,-,-,8%,0
Google Ads,DSA,Core_Online_DSA,2026-03-23,DSA_Admission_Core_Online_Colleges_Courses,23500139647,67.34,0,,0,0,67,0,0,-,-,-,0%,0
Google Ads,Brand,EP_Partner_Amity_Online_DFYD,2026-03-23,Amity_Online_Admission_MBA,23659350616,1076.59,2,2,0,0,538,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-24,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 01)_ 1.4,1077.04,6,5,2,2,180,1,77000,538.52,538.52,1.40%,17%,77000
Meta Ads,,FaceBook_University_Admit,2026-03-24,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.4,175.33,1,1,0,0,175,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-24,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.1,1713.53,16,16,0,0,107,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-24,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 03)_ 1.1,476.94,2,2,0,0,238,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-24,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 03)_ 1.3,192.52,,,0,0,193,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-24,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 03)_ 1.2,461.01,1,,0,0,461,1,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2026-03-24,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1,237.32,1,,0,0,237,1,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2026-03-24,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.2,337.47,2,,0,0,169,2,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2026-03-24,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1 – Copy,165.39,,,0,0,165,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-24,F_UA1_FEB_MBA_Aryan v1.5,F_UA1_FEB_MBA_Aryan v1.5 C1.1,3.54,,,0,0,4,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-24,F_UA1_FEB_MBA_Aryan v1.5,F_UA1_FEB_MBA_Aryan v1.5 C1.3,1415.51,11,8,0,0,129,1,0,-,-,-,27%,0
Meta Ads,,FaceBook_University_Admit,2026-03-24,F_UA1_MBADeadline_Aryan v1.5,F_UA1_MBADeadline_Aryan v1.5 C04,796.38,5,5,0,0,159,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-24,F_UA1_MBADeadline_Aryan v1.5,F_UA1_MBADeadline_Aryan v1.5 C05,0.36,,,0,0,0,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-24,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 04)_ 1.1,937.98,8,7,0,0,117,1,0,-,-,-,13%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-24,Galgotias_Lead_2026,Galgotias_Leads_2026_P_Ad_01,1428.26,12,12,0,0,119,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-24,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,370.85,8,5,0,0,46,2,0,-,-,-,38%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-24,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Delhi_NCR_Ad01,486.37,17,11,1,0,29,2,0,486.37,-,-,35%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-24,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Rest_Ad01,620.53,21,21,0,0,30,1,0,-,-,-,0%,0
Google Ads,Brand,Amity_Partner_001,2026-03-24,Partner_Amity_Online_2026,23228113322,4232.91,15,10,1,1,282,2,49875,4232.91,4232.91,8.49%,33%,99750
Google Ads,DSA,Degreefyd_Generic_Regular,2026-03-24,DSA_Admission_Online_Distance,23349276370,2571.86,104.97,92,0,0,25,1,0,-,-,-,12%,0
Google Ads,DSA,Core_Online_DSA,2026-03-24,DSA_Admission_Core_Online_Colleges_Courses,23500139647,86.5,1.99,2,0,0,43,1,0,-,-,-,-1%,0
Google Ads,Brand,EP_Partner_Amity_Online_DFYD,2026-03-24,Amity_Online_Admission_MBA,23659350616,452.22,1,1,0,0,452,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-25,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 01)_ 1.4,1493.6,19,18,0,0,79,1,0,-,-,-,5%,0
Meta Ads,,FaceBook_University_Admit,2026-03-25,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.4,171.86,,,0,0,172,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-25,F_UA1_All Colleges_MBA_Aryan v1.3,F_UA1_All Colleges_MBA_Aryan V1.3 (INT 01)_ 1.1,2691.31,28,27,1,1,96,1,16500,2691.31,2691.31,16.31%,4%,33000
Meta Ads,,FaceBook_University_Admit,2026-03-25,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 03)_ 1.1,266.5,1,1,0,0,267,1,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-25,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 03)_ 1.3,1115.91,8,6,0,0,139,1,0,-,-,-,25%,0
Meta Ads,,FaceBook_University_Admit,2026-03-25,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 03)_ 1.2,59.85,,,0,0,60,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-25,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1,704.58,5,3,0,0,141,2,0,-,-,-,40%,0
Meta Ads,,FaceBook_University_Admit,2026-03-25,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.2,38.82,,,0,0,39,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-25,F_UA1_FEB_MBA_Aryan v1.4,F_UA1_FEB_MBA_Aryan (INT 01)_ 1.1 – Copy,0.64,,,0,0,1,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-25,F_UA1_FEB_MBA_Aryan v1.5,F_UA1_FEB_MBA_Aryan v1.5 C1.1,3.71,,,0,0,4,,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-03-25,F_UA1_FEB_MBA_Aryan v1.5,F_UA1_FEB_MBA_Aryan v1.5 C1.3,2034.43,18,13,1,0,113,1,0,2034.43,-,-,28%,0
Meta Ads,,FaceBook_University_Admit,2026-03-25,F_UA1_MBADeadline_Aryan v1.5,F_UA1_MBADeadline_Aryan v1.5 C04,1084.12,16,13,0,0,68,1,0,-,-,-,19%,0
Meta Ads,,FaceBook_University_Admit,2026-03-25,F_UA1_All Colleges_MBA_Aryan v1.1,F_UA1_All Colleges_MBA_Aryan (INT 04)_ 1.1,1060.44,8,7,0,0,133,1,0,-,-,-,13%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-25,Online_MBA_Guide,Online_MBA_Guide_int_Ad_CR03,108.46,1,,0,0,108,1,0,-,-,-,100%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-25,Online_MBA_Guide,Online_MBA_Guide_int_Ad_CR01,39.42,,,0,0,39,,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-25,Online_MBA_Guide,Online_MBA_Guide_int_Ad_CR04,41.1,,,0,0,41,,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-25,Online_MBA_Guide,Online_MBA_Guide_int_Ad_CR02,6.68,,1,0,0,7,0,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-25,Galgotias_Lead_2026,Galgotias_Leads_2026_P_Ad_01,1801.19,24,21,0,0,75,1,0,-,-,-,13%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-25,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Delhi_NCR_Ad01,571.57,21,19,0,0,27,1,0,-,-,-,10%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-03-25,IGNOU_Online_Courses_Admission_DFYD,IGNOU_Online_Courses_Admission_DFYD_Rest_Ad01,804.42,34,30,0,0,24,1,0,-,-,-,12%,0
Google Ads,DSA,Degreefyd_Generic_Regular,2026-03-25,DSA_Admission_Online_Distance,23349276370,2548.52,104.96,93,0,0,24,1,0,-,-,-,11%,0
Google Ads,Brand,Amity_Partner_001,2026-03-25,Partner_Amity_Online_2026,23228113322,4174.64,18,14,1,0,232,1,0,4174.64,-,-,22%,0
Google Ads,Brand,EP_Partner_Amity_Online_DFYD,2026-03-25,Amity_Online_Admission_MBA,23659350616,530.29,1,1,0,0,530,1,0,-,-,-,0%,0
Google Ads,DSA,Core_Online_DSA,2026-03-25,DSA_Admission_Core_Online_Colleges_Courses,23500139647,49,0,,0,0,49,0,0,-,-,-,0%,0
